"REF_DATE","GEO","DGUID","Age at time of death","Sex","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020-11-14","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","5","","","","0"
"2020-11-21","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","15","","","","0"
"2020-11-28","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","15","","","","0"
"2020-12-05","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","10","","","","0"
"2020-12-12","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","15","","","","0"
"2020-12-19","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","15","","","","0"
"2020-12-26","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","15","","","","0"
"2021-01-02","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","5","","","","0"
"2021-01-09","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","5","","","","0"
"2021-01-16","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","10","","","","0"
"2021-01-23","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","10","","","","0"
"2021-01-30","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","5","","","","0"
"2021-02-06","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","20","","","","0"
"2021-02-13","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","10","","","","0"
"2021-02-20","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","10","","","","0"
"2021-02-27","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","10","","","","0"
"2021-03-06","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","10","","","","0"
"2021-03-13","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","10","","","","0"
"2021-03-20","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","10","","","","0"
"2021-03-27","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","5","","","","0"
"2021-04-03","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","10","","","","0"
"2021-04-10","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","10","","","","0"
"2021-04-17","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","10","","","","0"
"2021-04-24","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","10","","","","0"
"2021-05-01","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","15","","","","0"
"2021-05-08","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","10","","","","0"
"2021-05-15","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","5","","","","0"
"2021-05-22","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","10","","","","0"
"2021-05-29","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","10","","","","0"
"2021-06-05","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","15","","","","0"
"2021-06-12","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","5","","","","0"
"2021-06-19","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","10","","","","0"
"2021-06-26","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320445","9.2.2.1","15","","","","0"
"2019-01-05","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320448","9.3.2.1","15","","","","0"
"2019-01-12","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320448","9.3.2.1","20","","","","0"
"2019-01-19","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320448","9.3.2.1","10","","","","0"
"2019-01-26","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320448","9.3.2.1","15","","","","0"
"2019-02-02","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320448","9.3.2.1","25","","","","0"
"2019-02-09","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320448","9.3.2.1","10","","","","0"
"2019-02-16","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320448","9.3.2.1","20","","","","0"
"2019-02-23","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320448","9.3.2.1","15","","","","0"
"2019-03-02","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320448","9.3.2.1","20","","","","0"
"2019-03-09","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320448","9.3.2.1","10","","","","0"
"2019-03-16","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320448","9.3.2.1","15","","","","0"
"2019-03-23","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320448","9.3.2.1","15","","","","0"
"2019-03-30","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320448","9.3.2.1","10","","","","0"
"2019-04-06","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320448","9.3.2.1","20","","","","0"
"2019-04-13","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320448","9.3.2.1","20","","","","0"
"2019-04-20","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320448","9.3.2.1","25","","","","0"
"2019-04-27","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320448","9.3.2.1","15","","","","0"
"2019-05-04","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320448","9.3.2.1","15","","","","0"
"2019-05-11","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320448","9.3.2.1","10","","","","0"
"2019-05-18","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320448","9.3.2.1","5","","","","0"
"2019-05-25","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320448","9.3.2.1","15","","","","0"
"2019-06-01","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320448","9.3.2.1","20","","","","0"
"2019-06-08","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320448","9.3.2.1","25","","","","0"
"2019-06-15","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320448","9.3.2.1","15","","","","0"
"2019-06-22","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320448","9.3.2.1","10","","","","0"
"2019-06-29","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320448","9.3.2.1","20","","","","0"
"2019-07-06","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320448","9.3.2.1","10","","","","0"
"2019-07-13","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320448","9.3.2.1","20","","","","0"
"2019-07-20","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320448","9.3.2.1","20","","","","0"
"2019-07-27","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320448","9.3.2.1","15","","","","0"
"2019-08-03","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320448","9.3.2.1","20","","","","0"
"2019-08-10","Saskatchewan, place of occurrence","2016A000247","Age at time of death, 45 to 64 years","Males","Number of deaths","Number","223","units","0","v1161320448","9.3.2.1","25","","","","0"
