"REF_DATE","GEO","DGUID","Age at time of death","Sex","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020-02-15","Alberta","2016A000248","Age at time of death, 65 to 84 years","Females","Number of deaths","Number","223","units","0","v1161320467","10.4.3.1","100","","","","0"
"2020-02-22","Alberta","2016A000248","Age at time of death, 65 to 84 years","Females","Number of deaths","Number","223","units","0","v1161320467","10.4.3.1","90","","","","0"
"2020-02-29","Alberta","2016A000248","Age at time of death, 65 to 84 years","Females","Number of deaths","Number","223","units","0","v1161320467","10.4.3.1","105","","","","0"
"2020-03-07","Alberta","2016A000248","Age at time of death, 65 to 84 years","Females","Number of deaths","Number","223","units","0","v1161320467","10.4.3.1","105","","","","0"
"2020-03-14","Alberta","2016A000248","Age at time of death, 65 to 84 years","Females","Number of deaths","Number","223","units","0","v1161320467","10.4.3.1","100","","","","0"
"2020-03-21","Alberta","2016A000248","Age at time of death, 65 to 84 years","Females","Number of deaths","Number","223","units","0","v1161320467","10.4.3.1","95","","","","0"
"2020-03-28","Alberta","2016A000248","Age at time of death, 65 to 84 years","Females","Number of deaths","Number","223","units","0","v1161320467","10.4.3.1","95","","","","0"
"2020-04-04","Alberta","2016A000248","Age at time of death, 65 to 84 years","Females","Number of deaths","Number","223","units","0","v1161320467","10.4.3.1","105","","","","0"
"2020-04-11","Alberta","2016A000248","Age at time of death, 65 to 84 years","Females","Number of deaths","Number","223","units","0","v1161320467","10.4.3.1","100","","","","0"
"2020-04-18","Alberta","2016A000248","Age at time of death, 65 to 84 years","Females","Number of deaths","Number","223","units","0","v1161320467","10.4.3.1","95","","","","0"
"2020-04-25","Alberta","2016A000248","Age at time of death, 65 to 84 years","Females","Number of deaths","Number","223","units","0","v1161320467","10.4.3.1","85","","","","0"
"2020-05-02","Alberta","2016A000248","Age at time of death, 65 to 84 years","Females","Number of deaths","Number","223","units","0","v1161320467","10.4.3.1","105","","","","0"
"2020-05-09","Alberta","2016A000248","Age at time of death, 65 to 84 years","Females","Number of deaths","Number","223","units","0","v1161320467","10.4.3.1","85","","","","0"
"2020-05-16","Alberta","2016A000248","Age at time of death, 65 to 84 years","Females","Number of deaths","Number","223","units","0","v1161320467","10.4.3.1","100","","","","0"
"2020-05-23","Alberta","2016A000248","Age at time of death, 65 to 84 years","Females","Number of deaths","Number","223","units","0","v1161320467","10.4.3.1","80","","","","0"
"2020-05-30","Alberta","2016A000248","Age at time of death, 65 to 84 years","Females","Number of deaths","Number","223","units","0","v1161320467","10.4.3.1","90","","","","0"
"2020-06-06","Alberta","2016A000248","Age at time of death, 65 to 84 years","Females","Number of deaths","Number","223","units","0","v1161320467","10.4.3.1","90","","","","0"
"2020-06-13","Alberta","2016A000248","Age at time of death, 65 to 84 years","Females","Number of deaths","Number","223","units","0","v1161320467","10.4.3.1","85","","","","0"
"2020-06-20","Alberta","2016A000248","Age at time of death, 65 to 84 years","Females","Number of deaths","Number","223","units","0","v1161320467","10.4.3.1","85","","","","0"
"2020-06-27","Alberta","2016A000248","Age at time of death, 65 to 84 years","Females","Number of deaths","Number","223","units","0","v1161320467","10.4.3.1","95","","","","0"
"2020-07-04","Alberta","2016A000248","Age at time of death, 65 to 84 years","Females","Number of deaths","Number","223","units","0","v1161320467","10.4.3.1","75","","","","0"
"2020-07-11","Alberta","2016A000248","Age at time of death, 65 to 84 years","Females","Number of deaths","Number","223","units","0","v1161320467","10.4.3.1","95","","","","0"
"2020-07-18","Alberta","2016A000248","Age at time of death, 65 to 84 years","Females","Number of deaths","Number","223","units","0","v1161320467","10.4.3.1","70","","","","0"
"2020-07-25","Alberta","2016A000248","Age at time of death, 65 to 84 years","Females","Number of deaths","Number","223","units","0","v1161320467","10.4.3.1","95","","","","0"
"2020-08-01","Alberta","2016A000248","Age at time of death, 65 to 84 years","Females","Number of deaths","Number","223","units","0","v1161320467","10.4.3.1","75","","","","0"
"2020-08-08","Alberta","2016A000248","Age at time of death, 65 to 84 years","Females","Number of deaths","Number","223","units","0","v1161320467","10.4.3.1","85","","","","0"
"2020-08-15","Alberta","2016A000248","Age at time of death, 65 to 84 years","Females","Number of deaths","Number","223","units","0","v1161320467","10.4.3.1","80","","","","0"
"2020-08-22","Alberta","2016A000248","Age at time of death, 65 to 84 years","Females","Number of deaths","Number","223","units","0","v1161320467","10.4.3.1","100","","","","0"
"2020-08-29","Alberta","2016A000248","Age at time of death, 65 to 84 years","Females","Number of deaths","Number","223","units","0","v1161320467","10.4.3.1","90","","","","0"
"2020-09-05","Alberta","2016A000248","Age at time of death, 65 to 84 years","Females","Number of deaths","Number","223","units","0","v1161320467","10.4.3.1","95","","","","0"
"2020-09-12","Alberta","2016A000248","Age at time of death, 65 to 84 years","Females","Number of deaths","Number","223","units","0","v1161320467","10.4.3.1","100","","","","0"
"2020-09-19","Alberta","2016A000248","Age at time of death, 65 to 84 years","Females","Number of deaths","Number","223","units","0","v1161320467","10.4.3.1","105","","","","0"
"2020-09-26","Alberta","2016A000248","Age at time of death, 65 to 84 years","Females","Number of deaths","Number","223","units","0","v1161320467","10.4.3.1","95","","","","0"
"2020-10-03","Alberta","2016A000248","Age at time of death, 65 to 84 years","Females","Number of deaths","Number","223","units","0","v1161320467","10.4.3.1","105","","","","0"
"2020-10-10","Alberta","2016A000248","Age at time of death, 65 to 84 years","Females","Number of deaths","Number","223","units","0","v1161320467","10.4.3.1","115","","","","0"
"2020-10-17","Alberta","2016A000248","Age at time of death, 65 to 84 years","Females","Number of deaths","Number","223","units","0","v1161320467","10.4.3.1","80","","","","0"
"2020-10-24","Alberta","2016A000248","Age at time of death, 65 to 84 years","Females","Number of deaths","Number","223","units","0","v1161320467","10.4.3.1","100","","","","0"
"2020-10-31","Alberta","2016A000248","Age at time of death, 65 to 84 years","Females","Number of deaths","Number","223","units","0","v1161320467","10.4.3.1","105","","","","0"
"2020-11-07","Alberta","2016A000248","Age at time of death, 65 to 84 years","Females","Number of deaths","Number","223","units","0","v1161320467","10.4.3.1","100","","","","0"
"2020-11-14","Alberta","2016A000248","Age at time of death, 65 to 84 years","Females","Number of deaths","Number","223","units","0","v1161320467","10.4.3.1","90","","","","0"
"2020-11-21","Alberta","2016A000248","Age at time of death, 65 to 84 years","Females","Number of deaths","Number","223","units","0","v1161320467","10.4.3.1","95","","","","0"
"2020-11-28","Alberta","2016A000248","Age at time of death, 65 to 84 years","Females","Number of deaths","Number","223","units","0","v1161320467","10.4.3.1","90","","","","0"
"2020-12-05","Alberta","2016A000248","Age at time of death, 65 to 84 years","Females","Number of deaths","Number","223","units","0","v1161320467","10.4.3.1","105","","","","0"
"2020-12-12","Alberta","2016A000248","Age at time of death, 65 to 84 years","Females","Number of deaths","Number","223","units","0","v1161320467","10.4.3.1","120","","","","0"
"2020-12-19","Alberta","2016A000248","Age at time of death, 65 to 84 years","Females","Number of deaths","Number","223","units","0","v1161320467","10.4.3.1","115","","","","0"
"2020-12-26","Alberta","2016A000248","Age at time of death, 65 to 84 years","Females","Number of deaths","Number","223","units","0","v1161320467","10.4.3.1","140","","","","0"
"2021-01-02","Alberta","2016A000248","Age at time of death, 65 to 84 years","Females","Number of deaths","Number","223","units","0","v1161320467","10.4.3.1","140","","","","0"
"2021-01-09","Alberta","2016A000248","Age at time of death, 65 to 84 years","Females","Number of deaths","Number","223","units","0","v1161320467","10.4.3.1","120","","","","0"
"2021-01-16","Alberta","2016A000248","Age at time of death, 65 to 84 years","Females","Number of deaths","Number","223","units","0","v1161320467","10.4.3.1","130","","","","0"
"2021-01-23","Alberta","2016A000248","Age at time of death, 65 to 84 years","Females","Number of deaths","Number","223","units","0","v1161320467","10.4.3.1","100","","","","0"
"2021-01-30","Alberta","2016A000248","Age at time of death, 65 to 84 years","Females","Number of deaths","Number","223","units","0","v1161320467","10.4.3.1","100","","","","0"
"2021-02-06","Alberta","2016A000248","Age at time of death, 65 to 84 years","Females","Number of deaths","Number","223","units","0","v1161320467","10.4.3.1","110","","","","0"
"2021-02-13","Alberta","2016A000248","Age at time of death, 65 to 84 years","Females","Number of deaths","Number","223","units","0","v1161320467","10.4.3.1","105","","","","0"
"2021-02-20","Alberta","2016A000248","Age at time of death, 65 to 84 years","Females","Number of deaths","Number","223","units","0","v1161320467","10.4.3.1","95","","","","0"
"2021-02-27","Alberta","2016A000248","Age at time of death, 65 to 84 years","Females","Number of deaths","Number","223","units","0","v1161320467","10.4.3.1","105","","","","0"
"2021-03-06","Alberta","2016A000248","Age at time of death, 65 to 84 years","Females","Number of deaths","Number","223","units","0","v1161320467","10.4.3.1","100","","","","0"
"2021-03-13","Alberta","2016A000248","Age at time of death, 65 to 84 years","Females","Number of deaths","Number","223","units","0","v1161320467","10.4.3.1","95","","","","0"
"2021-03-20","Alberta","2016A000248","Age at time of death, 65 to 84 years","Females","Number of deaths","Number","223","units","0","v1161320467","10.4.3.1","90","","","","0"
"2021-03-27","Alberta","2016A000248","Age at time of death, 65 to 84 years","Females","Number of deaths","Number","223","units","0","v1161320467","10.4.3.1","85","","","","0"
"2021-04-03","Alberta","2016A000248","Age at time of death, 65 to 84 years","Females","Number of deaths","Number","223","units","0","v1161320467","10.4.3.1","85","","","","0"
"2021-04-10","Alberta","2016A000248","Age at time of death, 65 to 84 years","Females","Number of deaths","Number","223","units","0","v1161320467","10.4.3.1","100","","","","0"
"2021-04-17","Alberta","2016A000248","Age at time of death, 65 to 84 years","Females","Number of deaths","Number","223","units","0","v1161320467","10.4.3.1","80","","","","0"
"2021-04-24","Alberta","2016A000248","Age at time of death, 65 to 84 years","Females","Number of deaths","Number","223","units","0","v1161320467","10.4.3.1","95","","","","0"
"2021-05-01","Alberta","2016A000248","Age at time of death, 65 to 84 years","Females","Number of deaths","Number","223","units","0","v1161320467","10.4.3.1","100","","","","0"
"2021-05-08","Alberta","2016A000248","Age at time of death, 65 to 84 years","Females","Number of deaths","Number","223","units","0","v1161320467","10.4.3.1","95","","","","0"
"2021-05-15","Alberta","2016A000248","Age at time of death, 65 to 84 years","Females","Number of deaths","Number","223","units","0","v1161320467","10.4.3.1","100","","","","0"
"2021-05-22","Alberta","2016A000248","Age at time of death, 65 to 84 years","Females","Number of deaths","Number","223","units","0","v1161320467","10.4.3.1","105","","","","0"
"2021-05-29","Alberta","2016A000248","Age at time of death, 65 to 84 years","Females","Number of deaths","Number","223","units","0","v1161320467","10.4.3.1","80","","","","0"
"2021-06-05","Alberta","2016A000248","Age at time of death, 65 to 84 years","Females","Number of deaths","Number","223","units","0","v1161320467","10.4.3.1","90","","","","0"
"2021-06-12","Alberta","2016A000248","Age at time of death, 65 to 84 years","Females","Number of deaths","Number","223","units","0","v1161320467","10.4.3.1","95","","","","0"
"2021-06-19","Alberta","2016A000248","Age at time of death, 65 to 84 years","Females","Number of deaths","Number","223","units","0","v1161320467","10.4.3.1","95","","","","0"
"2021-06-26","Alberta","2016A000248","Age at time of death, 65 to 84 years","Females","Number of deaths","Number","223","units","0","v1161320467","10.4.3.1","90","","","","0"
"2019-01-05","Alberta","2016A000248","Age at time of death, 85 years and over","Females","Number of deaths","Number","223","units","0","v1161320470","10.5.3.1","100","","","","0"
"2019-01-12","Alberta","2016A000248","Age at time of death, 85 years and over","Females","Number of deaths","Number","223","units","0","v1161320470","10.5.3.1","110","","","","0"
"2019-01-19","Alberta","2016A000248","Age at time of death, 85 years and over","Females","Number of deaths","Number","223","units","0","v1161320470","10.5.3.1","115","","","","0"
